theorist,concept,native,one_liner,part,major,sub,era,source,confidence
Amy Kapczynski,Access to Knowledge Movement,,Reframes IP around public access and human rights,LAW,Law and Economics,C. Law & Political Economy (LPE) / Neoliberalism,2000s,Knowledge,med
David Singh Grewal,Law and Political Economy (LPE),,Recovers political economy critique within legal scholarship,LAW,Law and Economics,C. Law & Political Economy (LPE) / Neoliberalism,2010s,DB,high
David Singh Grewal,Network Power,,Standards gaining users compel adoption eroding real choice,LAW,Law and Economics,C. Law & Political Economy (LPE) / Neoliberalism,2000s,Knowledge,high
David Singh Grewal,Invention of the Economy,,Traces how the self-regulating market became naturalized,LAW,Law and Economics,C. Law & Political Economy (LPE) / Neoliberalism,2010s,Knowledge,med
Bronislaw Malinowski,Customary Law Theory,,Reciprocity and obligation enforce order in stateless societies,LAW,Law and Society & Sociology of Law,"C. Legal Pluralism, Anthropology & Postcolonial Orders",20C,DB,high
Bronislaw Malinowski,Reciprocity as Social Binding,,Mutual obligation not coercion sustains primitive legal order,LAW,Law and Society & Sociology of Law,"C. Legal Pluralism, Anthropology & Postcolonial Orders",20C,Knowledge,high
Bronislaw Malinowski,Functionalism,,Institutions exist to satisfy basic human biological needs,LAW,Law and Society & Sociology of Law,"C. Legal Pluralism, Anthropology & Postcolonial Orders",20C,Knowledge,high
Bronislaw Malinowski,Participant Observation,,Anthropologists understand culture by living within it,LAW,Law and Society & Sociology of Law,"C. Legal Pluralism, Anthropology & Postcolonial Orders",20C,Knowledge,high
Susan Bandes,Law and Emotion Theory,,Emotion pervades and legitimately shapes legal judgment,LAW,"Law, Psychology, Neuroscience & Emotion",C. Law & Emotion / Affective Jurisprudence,2000s,DB,high
Susan Bandes,The Passions of Law,,Founding collection mapping emotion's role across law,LAW,"Law, Psychology, Neuroscience & Emotion",C. Law & Emotion / Affective Jurisprudence,1990s,Knowledge,high
Susan Bandes,Empathy and Remorse in Law,,Legal judgments rest on contested readings of remorse,LAW,"Law, Psychology, Neuroscience & Emotion",C. Law & Emotion / Affective Jurisprudence,2000s,Knowledge,med
Edward W. Soja,Spatial Justice (Legal),,Justice has an inherently spatial geographical dimension,LAW,Legal History & Historical Jurisprudence,"C. Microhistory, Memory & Legal Geography",2010s,DB,high
Edward W. Soja,Thirdspace,,A lived space combining real and imagined dimensions,LAW,Legal History & Historical Jurisprudence,"C. Microhistory, Memory & Legal Geography",1990s,Web,high
Edward W. Soja,Socio-Spatial Dialectic,,Society shapes space while space reshapes society reciprocally,LAW,Legal History & Historical Jurisprudence,"C. Microhistory, Memory & Legal Geography",1980s,Web,high
Edward W. Soja,Postmetropolis,,Restructured postmodern city of fragmented unequal urban geographies,LAW,Legal History & Historical Jurisprudence,"C. Microhistory, Memory & Legal Geography",2000s,Web,med
