theorist,concept,native,one_liner,part,major,sub,era,source,confidence
Laura L. Carstensen,Positivity Effect,,"Older adults attend more to positive than negative information",Psychology,Developmental,B. Lifespan Development,2000s,Knowledge,high
Laura L. Carstensen,Time Horizon Perspective,,"Time left, not age, drives motivational priorities",Psychology,Developmental,B. Lifespan Development,1990s,Knowledge,high
Alan Baddeley,Working Memory Model,,"Active short-term system manipulating information across components",Psychology,Cognitive,B. Memory & Attention,1970s,DB,high
Alan Baddeley,Central Executive,,"Attentional controller coordinating working memory subsystems",Psychology,Cognitive,B. Memory & Attention,1970s,Knowledge,high
Alan Baddeley,Phonological Loop,,"Subsystem rehearsing and storing verbal-acoustic information",Psychology,Cognitive,B. Memory & Attention,1970s,Knowledge,high
Alan Baddeley,Episodic Buffer,,"Component integrating information into unified episodic representations",Psychology,Cognitive,B. Memory & Attention,2000s,Knowledge,high
Graham Hitch,Working Memory Model,,"Co-developer of multi-component working memory framework",Psychology,Cognitive,B. Memory & Attention,1970s,DB,high
Graham Hitch,Visuospatial Sketchpad,,"Subsystem holding and manipulating visual-spatial information",Psychology,Cognitive,B. Memory & Attention,1970s,Knowledge,high
Fergus Craik,Levels of Processing Theory (Memory),,"Deeper semantic processing yields more durable memory",Psychology,Cognitive,C. Decision-Making & Heuristics,1970s,DB,high
Fergus Craik,Depth of Processing,,"Memory strength depends on processing depth, not rehearsal",Psychology,Cognitive,C. Decision-Making & Heuristics,1970s,Knowledge,high
Fergus Craik,Self-Reference Effect,,"Information related to self is remembered better",Psychology,Cognitive,C. Decision-Making & Heuristics,1970s,Knowledge,high
Robert Lockhart,Levels of Processing Theory (Memory),,"Co-author challenging fixed multi-store models of memory",Psychology,Cognitive,C. Decision-Making & Heuristics,1970s,DB,high
Robert Lockhart,Encoding Specificity,,"Retrieval succeeds when cues match original encoding context",Psychology,Cognitive,C. Decision-Making & Heuristics,1970s,Knowledge,med
Roger S. Ulrich,Stress Reduction Theory (SRT),,"Nature views trigger rapid recovery from psychological stress",Psychology,"Critical, Cultural & Environmental",C. Environmental,1980s,DB,high
Roger S. Ulrich,View Through a Window,,"Hospital rooms facing nature speed patient recovery",Psychology,"Critical, Cultural & Environmental",C. Environmental,1980s,Knowledge,high
Roger S. Ulrich,Biophilic Design,,"Built environments incorporating nature to enhance well-being",Psychology,"Critical, Cultural & Environmental",C. Environmental,1990s,Knowledge,high
Harry Stack Sullivan,Interpersonal Psychoanalysis,,"Personality formed and disordered through interpersonal relations",Psychology,Psychoanalytic & Psychodynamic,B. Object Relations & Self,1940s,DB,high
Harry Stack Sullivan,Self-System,,"Defensive structure protecting against interpersonal anxiety",Psychology,Psychoanalytic & Psychodynamic,B. Object Relations & Self,1940s,Knowledge,high
Harry Stack Sullivan,Parataxic Distortion,,"Distorting present relations through earlier interpersonal templates",Psychology,Psychoanalytic & Psychodynamic,B. Object Relations & Self,1950s,Knowledge,high
Harry Stack Sullivan,Chumship,,"Close same-sex preadolescent friendship fostering intimacy capacity",Psychology,Psychoanalytic & Psychodynamic,B. Object Relations & Self,1950s,Knowledge,high
Kibeom Lee,HEXACO Model of Personality,,"Six-factor personality model adding honesty-humility dimension",Psychology,Personality,A. Trait Theories,2000s,DB,high
Kibeom Lee,Honesty-Humility Factor,,"Sincerity and fairness as a sixth personality dimension",Psychology,Personality,A. Trait Theories,2000s,Web,high
Kibeom Lee,Lexical Approach to Personality,,"Personality structure derived from trait words across languages",Psychology,Personality,A. Trait Theories,2000s,Web,high
Michael C. Ashton,HEXACO Model of Personality,,"Co-developer of six-dimensional personality trait framework",Psychology,Personality,A. Trait Theories,2000s,DB,high
Michael C. Ashton,Dark Triad and HEXACO,,"Low honesty-humility underlies manipulative dark-personality traits",Psychology,Personality,A. Trait Theories,2000s,Web,med
Michael C. Ashton,Cross-Language Trait Replication,,"HEXACO structure recovered across diverse language lexicons",Psychology,Personality,A. Trait Theories,2000s,Web,high
