Film_TMDB_ID,Film_Title,Film_Director_Name,tmdb_title,tmdb_year,tmdb_director,confidence,status,note
369972,First Man,Damien Chazelle,First Man,2018,Damien Chazelle,given,exists,tmdb_id supplied
376865,High Life,Claire Denis,High Life,2018,Claire Denis,given,exists,tmdb_id supplied
463319,Shadow,Zhang Yimou,Shadow,2018,Zhang Yimou,given,exists,tmdb_id supplied
537996,The Ballad of Buster Scruggs,Joel Coen,The Ballad of Buster Scruggs,2018,"Joel Coen, Ethan Coen",given,exists,tmdb_id supplied
1137350,The Phoenician Scheme,Wes Anderson,The Phoenician Scheme,2025,Wes Anderson,given,exists,tmdb_id supplied
577922,Tenet,Christopher Nolan,Tenet,2020,Christopher Nolan,given,exists,tmdb_id supplied
20453,3 Idiots,Rajkumar Hirani,3 Idiots,2009,Rajkumar Hirani,given,exists,tmdb_id supplied
767,Harry Potter and the Half-Blood Prince,David Yates,Harry Potter and the Half-Blood Prince,2009,David Yates,given,exists,tmdb_id supplied
675,Harry Potter and the Order of the Phoenix,David Yates,Harry Potter and the Order of the Phoenix,2007,David Yates,given,exists,tmdb_id supplied
674,Harry Potter and the Goblet of Fire,Mike Newell,Harry Potter and the Goblet of Fire,2005,Mike Newell,given,exists,tmdb_id supplied
1895,Star Wars: Episode III - Revenge of the Sith,George Lucas,Star Wars: Episode III - Revenge of the Sith,2005,George Lucas,given,exists,tmdb_id supplied
22,Pirates of the Caribbean: The Curse of the Black Pearl,Gore Verbinski,Pirates of the Caribbean: The Curse of the Black Pearl,2003,Gore Verbinski,given,exists,tmdb_id supplied
672,Harry Potter and the Chamber of Secrets,Chris Columbus,Harry Potter and the Chamber of Secrets,2002,Chris Columbus,given,exists,tmdb_id supplied
710,GoldenEye,Martin Campbell,GoldenEye,1995,Martin Campbell,given,exists,tmdb_id supplied
1371,Rocky III,Sylvester Stallone,Rocky III,1982,Sylvester Stallone,given,exists,tmdb_id supplied
1367,Rocky II,Sylvester Stallone,Rocky II,1979,Sylvester Stallone,given,exists,tmdb_id supplied
657,From Russia with Love,Terence Young,From Russia with Love,1963,Terence Young,given,exists,tmdb_id supplied
1033148,Die My Love,Lynne Ramsay,Die My Love,2025,Lynne Ramsay,given,exists,tmdb_id supplied
1160360,If I Had Legs I'd Kick You,Mary Bronstein,If I Had Legs I'd Kick You,2025,Mary Bronstein,given,exists,tmdb_id supplied
1136867,Materialists,Celine Song,Materialists,2025,Celine Song,given,exists,tmdb_id supplied
1205515,"Sorry, Baby",Eva Victor,"Sorry, Baby",2025,Eva Victor,given,exists,tmdb_id supplied
1214499,Black Box Diaries,Shiori Ito,Black Box Diaries,2024,Shiori Ito,given,exists,tmdb_id supplied
948549,Love Lies Bleeding,Rose Glass,Love Lies Bleeding,2024,Rose Glass,given,exists,tmdb_id supplied
1023922,MaXXXine,Ti West,MaXXXine,2024,Ti West,given,exists,tmdb_id supplied
1059128,Queer,Luca Guadagnino,Queer,2024,Luca Guadagnino,given,exists,tmdb_id supplied
1233208,Santosh,Sandhya Suri,Santosh,2024,Sandhya Suri,given,exists,tmdb_id supplied
1158874,Sugarcane,Julian Brave NoiseCat,Sugarcane,2024,"Emily Kassie, Julian Brave NoiseCat",given,exists,tmdb_id supplied
437342,The First Omen,Arkasha Stevenson,The First Omen,2024,Arkasha Stevenson,given,exists,tmdb_id supplied
900379,Afire,Christian Petzold,Afire,2023,Christian Petzold,given,exists,tmdb_id supplied
1056360,American Fiction,Cord Jefferson,American Fiction,2023,Cord Jefferson,given,exists,tmdb_id supplied
1070032,Beyond Utopia,Madeleine Gavin,Beyond Utopia,2023,Madeleine Gavin,given,exists,tmdb_id supplied
997294,Close Your Eyes,Victor Erice,Close Your Eyes,2023,Víctor Erice,given,exists,tmdb_id supplied
823482,Dream Scenario,Kristoffer Borgli,Dream Scenario,2023,Kristoffer Borgli,given,exists,tmdb_id supplied
938614,Late Night with the Devil,Cameron Cairnes,Late Night with the Devil,2024,"Cameron Cairnes, Colin Cairnes",given,exists,tmdb_id supplied
970348,The Old Oak,Ken Loach,The Old Oak,2023,Ken Loach,given,exists,tmdb_id supplied
714888,"Argentina, 1985",Santiago Mitre,Argentina 1985,2022,Santiago Mitre,given,exists,tmdb_id supplied
615952,Armageddon Time,James Gray,Armageddon Time,2022,James Gray,given,exists,tmdb_id supplied
791177,Bones and All,Luca Guadagnino,Bones and All,2022,Luca Guadagnino,given,exists,tmdb_id supplied
913823,Fire of Love,Sara Dosa,Fire of Love,2022,Sara Dosa,given,exists,tmdb_id supplied
424277,Annette,Leos Carax,Annette,2021,Leos Carax,given,exists,tmdb_id supplied
793998,Happening,Audrey Diwan,Happening,2021,Audrey Diwan,given,exists,tmdb_id supplied
583406,Judas and the Black Messiah,Shaka King,Judas and the Black Messiah,2021,Shaka King,given,exists,tmdb_id supplied
541524,Passing,Rebecca Hall,Passing,2021,Rebecca Hall,given,exists,tmdb_id supplied
635731,Pig,Michael Sarnoski,Pig,2021,Michael Sarnoski,given,exists,tmdb_id supplied
643532,The Card Counter,Paul Schrader,The Card Counter,2021,Paul Schrader,given,exists,tmdb_id supplied
722778,The Hand of God,Paolo Sorrentino,The Hand of God,2021,Paolo Sorrentino,given,exists,tmdb_id supplied
653574,Dick Johnson Is Dead,Kirsten Johnson,Dick Johnson Is Dead,2020,Kirsten Johnson,given,exists,tmdb_id supplied
615667,Ma Rainey's Black Bottom,George C. Wolfe,Ma Rainey's Black Bottom,2020,George C. Wolfe,given,exists,tmdb_id supplied
595671,Never Rarely Sometimes Always,Eliza Hittman,Never Rarely Sometimes Always,2020,Eliza Hittman,given,exists,tmdb_id supplied
661914,One Night in Miami,Regina King,One Night in Miami...,2020,Regina King,given,exists,tmdb_id supplied
653729,Time,Garrett Bradley,Time,2020,Garrett Bradley,given,exists,tmdb_id supplied
419704,Ad Astra,James Gray,Ad Astra,2019,James Gray,given,exists,tmdb_id supplied
565716,American Factory,Steven Bognar,American Factory,2019,"Steven Bognar, Julia Reichert",given,exists,tmdb_id supplied
539531,It Must Be Heaven,Elia Suleiman,It Must Be Heaven,2019,Elia Suleiman,given,exists,tmdb_id supplied
586863,Les Miserables,Ladj Ly,Les Misérables,2019,Ladj Ly,given,exists,tmdb_id supplied
417466,Monos,Alejandro Landes,Monos,2019,Alejandro Landes Echavarría,given,exists,tmdb_id supplied
575776,Saint Maud,Rose Glass,Saint Maud,2020,Rose Glass,given,exists,tmdb_id supplied
522039,The Last Black Man in San Francisco,Joe Talbot,The Last Black Man in San Francisco,2019,Joe Talbot,given,exists,tmdb_id supplied
437586,Mid90s,Jonah Hill,mid90s,2018,Jonah Hill,given,exists,tmdb_id supplied
471856,Non-Fiction,Olivier Assayas,Non-Fiction,2018,Olivier Assayas,given,exists,tmdb_id supplied
517987,Rafiki,Wanuri Kahiu,Rafiki,2018,Wanuri Kahiu,given,exists,tmdb_id supplied
517991,The Spy Gone North,Yoon Jong-bin,The Spy Gone North,2018,Yoon Jong-bin,given,exists,tmdb_id supplied
471853,Transit,Christian Petzold,Transit,2018,Christian Petzold,given,exists,tmdb_id supplied
538858,Tumbbad,Rahi Anil Barve,Tumbbad,2018,Rahi Anil Barve,given,exists,tmdb_id supplied
429202,Vox Lux,Brady Corbet,Vox Lux,2018,Brady Corbet,given,exists,tmdb_id supplied
417812,Wildlife,Paul Dano,Wildlife,2018,Paul Dano,given,exists,tmdb_id supplied
431017,Let the Sunshine In,Claire Denis,Let the Sunshine In,2017,Claire Denis,given,exists,tmdb_id supplied
396398,The Meyerowitz Stories,Noah Baumbach,The Meyerowitz Stories (New and Selected),2017,Noah Baumbach,given,exists,tmdb_id supplied
401246,The Square,Ruben Ostlund,The Square,2017,Ruben Östlund,given,exists,tmdb_id supplied
401898,Thelma,Joachim Trier,Thelma,2017,Joachim Trier,given,exists,tmdb_id supplied
295699,Everybody Wants Some!!,Richard Linklater,Everybody Wants Some!!,2016,Richard Linklater,given,exists,tmdb_id supplied
332872,Julieta,Pedro Almodovar,Julieta,2016,Pedro Almodóvar,given,exists,tmdb_id supplied
351454,Neruda,Pablo Larrain,Neruda,2016,Pablo Larraín,given,exists,tmdb_id supplied
309245,Mistress America,Noah Baumbach,Mistress America,2015,Noah Baumbach,given,exists,tmdb_id supplied
314388,Mountains May Depart,Jia Zhangke,Mountains May Depart,2015,Jia Zhangke,given,exists,tmdb_id supplied
308084,Tangerine,Sean Baker,Tangerine,2015,Sean Baker,given,exists,tmdb_id supplied
266082,Girlhood,Celine Sciamma,Girlhood,2014,Céline Sciamma,given,exists,tmdb_id supplied
181886,Enemy,Denis Villeneuve,Enemy,2014,Denis Villeneuve,given,exists,tmdb_id supplied
249397,Nymphomaniac,Lars von Trier,Nymphomaniac: Vol. II,2013,Lars von Trier,given,exists,tmdb_id supplied
152603,Only Lovers Left Alive,Jim Jarmusch,Only Lovers Left Alive,2013,Jim Jarmusch,given,exists,tmdb_id supplied
86825,Stoker,Park Chan-wook,Stoker,2013,Park Chan-wook,given,exists,tmdb_id supplied
44865,The Grandmaster,Wong Kar-wai,The Grandmaster,2013,Wong Kar-Wai,given,exists,tmdb_id supplied
152780,The Past,Asghar Farhadi,The Past,2013,Asghar Farhadi,given,exists,tmdb_id supplied
121875,In the House,Francois Ozon,In the House,2012,François Ozon,given,exists,tmdb_id supplied
72976,Lincoln,Steven Spielberg,Lincoln,2012,Steven Spielberg,given,exists,tmdb_id supplied
110398,No,Pablo Larrain,No,2012,Pablo Larraín,given,exists,tmdb_id supplied
92591,Bernie,Richard Linklater,Bernie,2012,Richard Linklater,given,exists,tmdb_id supplied
27583,Greenberg,Noah Baumbach,Greenberg,2010,Noah Baumbach,given,exists,tmdb_id supplied
1218925,Chainsaw Man - The Movie: Reze Arc,Tatsuya Yoshihara,Chainsaw Man - The Movie: Reze Arc,2025,Tatsuya Yoshihara,given,exists,tmdb_id supplied
575265,Mission: Impossible - The Final Reckoning,Christopher McQuarrie,Mission: Impossible - The Final Reckoning,2025,Christopher McQuarrie,given,exists,tmdb_id supplied
1124620,The Monkey,Osgood Perkins,The Monkey,2025,Osgood Perkins,given,exists,tmdb_id supplied
1241436,Warfare,Alex Garland,Warfare,2025,"Ray Mendoza, Alex Garland",given,exists,tmdb_id supplied
762441,A Quiet Place: Day One,Michael Sarnoski,A Quiet Place: Day One,2024,Michael Sarnoski,given,exists,tmdb_id supplied
1111873,Abigail,Matt Bettinelli-Olpin,Abigail,2024,"Matt Bettinelli-Olpin, Tyler Gillett",given,exists,tmdb_id supplied
838209,Exhuma,Jang Jae-hyun,Exhuma,2024,Jang Jae-hyun,given,exists,tmdb_id supplied
1138194,Heretic,Scott Beck,Heretic,2024,"Scott Beck, Bryan Woods",given,exists,tmdb_id supplied
889737,Joker: Folie a Deux,Todd Phillips,Joker: Folie à Deux,2024,Todd Phillips,given,exists,tmdb_id supplied
646097,Rebel Ridge,Jeremy Saulnier,Rebel Ridge,2024,Jeremy Saulnier,given,exists,tmdb_id supplied
1034541,Terrifier 3,Damien Leone,Terrifier 3,2024,Damien Leone,given,exists,tmdb_id supplied
1100099,We Live in Time,John Crowley,We Live in Time,2024,John Crowley,given,exists,tmdb_id supplied
919207,12.12: The Day,Kim Sung-su,12.12: The Day,2023,Kim Sung-soo,given,exists,tmdb_id supplied
447365,Guardians of the Galaxy Vol. 3,James Gunn,Guardians of the Galaxy Vol. 3,2023,James Gunn,given,exists,tmdb_id supplied
961323,Nimona,Nick Bruno,Nimona,2023,"Troy Quane, Nick Bruno",given,exists,tmdb_id supplied
926676,Navalny,Daniel Roher,Navalny,2022,Daniel Roher,given,exists,tmdb_id supplied
646385,Scream,Matt Bettinelli-Olpin,Scream,2022,"Tyler Gillett, Matt Bettinelli-Olpin",given,exists,tmdb_id supplied
882598,Smile,Parker Finn,Smile,2022,Parker Finn,given,exists,tmdb_id supplied
663712,Terrifier 2,Damien Leone,Terrifier 2,2022,Damien Leone,given,exists,tmdb_id supplied
783675,The First Slam Dunk,Takehiko Inoue,The First Slam Dunk,2022,Takehiko Inoue,given,exists,tmdb_id supplied
646380,Don't Look Up,Adam McKay,Don't Look Up,2021,Adam McKay,given,exists,tmdb_id supplied
810693,Jujutsu Kaisen 0,Sunghoo Park,Jujutsu Kaisen 0,2021,Sunghoo Park,given,exists,tmdb_id supplied
756999,The Black Phone,Scott Derrickson,The Black Phone,2022,Scott Derrickson,given,exists,tmdb_id supplied
624860,The Matrix Resurrections,Lana Wachowski,The Matrix Resurrections,2021,Lana Wachowski,given,exists,tmdb_id supplied
501929,The Mitchells vs. the Machines,Mike Rianda,The Mitchells vs. the Machines,2021,Mike Rianda,given,exists,tmdb_id supplied
520763,A Quiet Place Part II,John Krasinski,A Quiet Place Part II,2021,John Krasinski,given,exists,tmdb_id supplied
587792,Palm Springs,Max Barbakow,Palm Springs,2020,Max Barbakow,given,exists,tmdb_id supplied
505600,Booksmart,Olivia Wilde,Booksmart,2019,Olivia Wilde,given,exists,tmdb_id supplied
585077,Children of the Sea,Ayumu Watanabe,Children of the Sea,2019,Ayumu Watanabe,given,exists,tmdb_id supplied
501170,Doctor Sleep,Mike Flanagan,Doctor Sleep,2019,Mike Flanagan,given,exists,tmdb_id supplied
567646,Extreme Job,Lee Byeong-heon,Extreme Job,2019,Lee Byeong-heon,given,exists,tmdb_id supplied
491625,Gully Boy,Zoya Akhtar,Gully Boy,2019,Zoya Akhtar,given,exists,tmdb_id supplied
540901,Hustlers,Lorene Scafaria,Hustlers,2019,Lorene Scafaria,given,exists,tmdb_id supplied
474350,It Chapter Two,Andy Muschietti,It Chapter Two,2019,Andy Muschietti,given,exists,tmdb_id supplied
508965,Klaus,Sergio Pablos,Klaus,2019,Sergio Pablos,given,exists,tmdb_id supplied
530079,Ride Your Wave,Masaaki Yuasa,Ride Your Wave,2019,Masaaki Yuasa,given,exists,tmdb_id supplied
504608,Rocketman,Dexter Fletcher,Rocketman,2019,Dexter Fletcher,given,exists,tmdb_id supplied
534780,Andhadhun,Sriram Raghavan,Andhadhun,2018,Sriram Raghavan,given,exists,tmdb_id supplied
445571,Game Night,John Francis Daley,Game Night,2018,"John Francis Daley, Jonathan Goldstein",given,exists,tmdb_id supplied
424139,Halloween,David Gordon Green,Halloween,2018,David Gordon Green,given,exists,tmdb_id supplied
476292,Maquia: When the Promised Flower Blooms,Mari Okada,Maquia: When the Promised Flower Blooms,2018,Mari Okada,given,exists,tmdb_id supplied
475215,Mirai,Mamoru Hosoda,Mirai,2018,Mamoru Hosoda,given,exists,tmdb_id supplied
533991,Stree,Amar Kaushik,Stree,2018,Amar Kaushik,given,exists,tmdb_id supplied
489988,Three Identical Strangers,Tim Wardle,Three Identical Strangers,2018,Tim Wardle,given,exists,tmdb_id supplied
490003,Won't You Be My Neighbor?,Morgan Neville,Won't You Be My Neighbor?,2018,Morgan Neville,given,exists,tmdb_id supplied
68726,Pacific Rim,Guillermo del Toro,Pacific Rim,2013,Guillermo del Toro,given,exists,tmdb_id supplied
198375,The Garden of Words,Makoto Shinkai,The Garden of Words,2013,Makoto Shinkai,given,exists,tmdb_id supplied
107985,The World's End,Edgar Wright,The World's End,2013,Edgar Wright,given,exists,tmdb_id supplied
65754,The Girl with the Dragon Tattoo,David Fincher,The Girl with the Dragon Tattoo,2011,David Fincher,given,exists,tmdb_id supplied
44264,True Grit,Joel Coen,True Grit,2010,"Ethan Coen, Joel Coen",given,exists,tmdb_id supplied
662401,The Woman Who Ran,Hong Sang-soo,The Woman Who Ran,2020,Hong Sang-soo,given,exists,tmdb_id supplied
451945,120 BPM (Beats per Minute),Robin Campillo,BPM (Beats per Minute),2017,Robin Campillo,given,exists,tmdb_id supplied
429191,A Fantastic Woman,Sebastian Lelio,A Fantastic Woman,2017,Sebastián Lelio,given,exists,tmdb_id supplied
426238,Beach Rats,Eliza Hittman,Beach Rats,2017,Eliza Hittman,given,exists,tmdb_id supplied
451657,Custody,Xavier Legrand,Custody,2018,Xavier Legrand,given,exists,tmdb_id supplied
451995,Faces Places,Agnes Varda,Faces Places,2017,"Agnès Varda, JR",given,exists,tmdb_id supplied
444431,Foxtrot,Samuel Maoz,Foxtrot,2017,Samuel Maoz,given,exists,tmdb_id supplied
428493,God's Own Country,Francis Lee,God's Own Country,2017,Francis Lee,given,exists,tmdb_id supplied
411741,Ingrid Goes West,Matt Spicer,Ingrid Goes West,2017,Matt Spicer,given,exists,tmdb_id supplied
407890,Lean on Pete,Andrew Haigh,Lean on Pete,2018,Andrew Haigh,given,exists,tmdb_id supplied
414425,Mudbound,Dee Rees,Mudbound,2017,Dee Rees,given,exists,tmdb_id supplied
468284,The Insult,Ziad Doueiri,The Insult,2017,Ziad Doueiri,given,exists,tmdb_id supplied
430214,"The Night Is Short, Walk On Girl",Masaaki Yuasa,"Night Is Short, Walk On Girl",2017,Masaaki Yuasa,given,exists,tmdb_id supplied
397722,Thoroughbreds,Cory Finley,Thoroughbreds,2018,Cory Finley,given,exists,tmdb_id supplied
337674,Elle,Paul Verhoeven,Elle,2016,Paul Verhoeven,given,exists,tmdb_id supplied
340676,Personal Shopper,Olivier Assayas,Personal Shopper,2016,Olivier Assayas,given,exists,tmdb_id supplied
314095,The Lost City of Z,James Gray,The Lost City of Z,2017,James Gray,given,exists,tmdb_id supplied
376261,Weiner,Josh Kriegman,Weiner,2016,"Josh Kriegman, Elyse Steinberg",given,exists,tmdb_id supplied
311291,45 Years,Andrew Haigh,45 Years,2015,Andrew Haigh,given,exists,tmdb_id supplied
283587,Beasts of No Nation,Cary Joji Fukunaga,Beasts of No Nation,2015,Cary Joji Fukunaga,given,exists,tmdb_id supplied
317952,Cartel Land,Matthew Heineman,Cartel Land,2015,Matthew Heineman,given,exists,tmdb_id supplied
336808,Embrace of the Serpent,Ciro Guerra,Embrace of the Serpent,2015,Ciro Guerra,given,exists,tmdb_id supplied
313922,Green Room,Jeremy Saulnier,Green Room,2016,Jeremy Saulnier,given,exists,tmdb_id supplied
336203,Masaan,Neeraj Ghaywan,Masaan,2015,Neeraj Ghaywan,given,exists,tmdb_id supplied
336804,Mustang,Deniz Gamze Erguven,Mustang,2015,Deniz Gamze Ergüven,given,exists,tmdb_id supplied
320006,Taxi,Jafar Panahi,Taxi,2015,Jafar Panahi,given,exists,tmdb_id supplied
255756,"Black Coal, Thin Ice",Diao Yinan,"Black Coal, Thin Ice",2014,Diao Yinan,given,exists,tmdb_id supplied
246860,Clouds of Sils Maria,Olivier Assayas,Clouds of Sils Maria,2014,Olivier Assayas,given,exists,tmdb_id supplied
254578,Phoenix,Christian Petzold,Phoenix,2014,Christian Petzold,given,exists,tmdb_id supplied
265193,Still the Water,Naomi Kawase,Still the Water,2014,Naomi Kawase,given,exists,tmdb_id supplied
188166,Blue Ruin,Jeremy Saulnier,Blue Ruin,2014,Jeremy Saulnier,given,exists,tmdb_id supplied
179144,The Great Beauty,Paolo Sorrentino,The Great Beauty,2013,Paolo Sorrentino,given,exists,tmdb_id supplied
191714,The Lunchbox,Ritesh Batra,The Lunchbox,2013,Ritesh Batra,given,exists,tmdb_id supplied
84175,Beasts of the Southern Wild,Benh Zeitlin,Beasts of the Southern Wild,2012,Benh Zeitlin,given,exists,tmdb_id supplied
117691,Gangs of Wasseypur,Anurag Kashyap,Gangs of Wasseypur - Part 1,2012,Anurag Kashyap,given,exists,tmdb_id supplied
84287,The Imposter,Bart Layton,The Imposter,2012,Bart Layton,given,exists,tmdb_id supplied
79120,Weekend,Andrew Haigh,Weekend,2011,Andrew Haigh,given,exists,tmdb_id supplied
46705,Blue Valentine,Derek Cianfrance,Blue Valentine,2010,Derek Cianfrance,given,exists,tmdb_id supplied
43434,Carlos,Olivier Assayas,Carlos,2010,Olivier Assayas,given,exists,tmdb_id supplied
46332,Of Gods and Men,Xavier Beauvois,Of Gods and Men,2010,Xavier Beauvois,given,exists,tmdb_id supplied
57361,The Yellow Sea,Na Hong-jin,The Yellow Sea,2010,Na Hong-jin,given,exists,tmdb_id supplied
39013,Winter's Bone,Debra Granik,Winter's Bone,2010,Debra Granik,given,exists,tmdb_id supplied
8881,Che: Part One,Steven Soderbergh,Che: Part One,2008,Steven Soderbergh,given,exists,tmdb_id supplied
24885,Medicine for Melancholy,Barry Jenkins,Medicine for Melancholy,2009,Barry Jenkins,given,exists,tmdb_id supplied
10139,Milk,Gus Van Sant,Milk,2008,Gus Van Sant,given,exists,tmdb_id supplied
8905,Three Monkeys,Nuri Bilge Ceylan,Three Monkeys,2008,Nuri Bilge Ceylan,given,exists,tmdb_id supplied
2252,Eastern Promises,David Cronenberg,Eastern Promises,2007,David Cronenberg,given,exists,tmdb_id supplied
3902,I'm Not There,Todd Haynes,I'm Not There,2007,Todd Haynes,given,exists,tmdb_id supplied
1990,Paranoid Park,Gus Van Sant,Paranoid Park,2007,Gus Van Sant,given,exists,tmdb_id supplied
10818,Water Lilies,Celine Sciamma,Water Lilies,2007,Céline Sciamma,given,exists,tmdb_id supplied
3509,A Scanner Darkly,Richard Linklater,A Scanner Darkly,2006,Richard Linklater,given,exists,tmdb_id supplied
43766,Fireworks Wednesday,Asghar Farhadi,Fireworks Wednesday,2006,Asghar Farhadi,given,exists,tmdb_id supplied
1887,Marie Antoinette,Sofia Coppola,Marie Antoinette,2006,Sofia Coppola,given,exists,tmdb_id supplied
1381,The Fountain,Darren Aronofsky,The Fountain,2006,Darren Aronofsky,given,exists,tmdb_id supplied
4550,Lady Vengeance,Park Chan-wook,Lady Vengeance,2005,Park Chan-wook,given,exists,tmdb_id supplied
612,Munich,Steven Spielberg,Munich,2005,Steven Spielberg,given,exists,tmdb_id supplied
1553,The Beat That My Heart Skipped,Jacques Audiard,The Beat That My Heart Skipped,2005,Jacques Audiard,given,exists,tmdb_id supplied
10707,The Squid and the Whale,Noah Baumbach,The Squid and the Whale,2005,Noah Baumbach,given,exists,tmdb_id supplied
470,21 Grams,Alejandro Gonzalez Inarritu,21 Grams,2003,Alejandro G. Iñárritu,given,exists,tmdb_id supplied
4689,Sympathy for Mr. Vengeance,Park Chan-wook,Sympathy for Mr. Vengeance,2002,Park Chan-wook,given,exists,tmdb_id supplied
6173,Read My Lips,Jacques Audiard,Read My Lips,2001,Jacques Audiard,given,exists,tmdb_id supplied
1433,The Devil's Backbone,Guillermo del Toro,The Devil's Backbone,2001,Guillermo del Toro,given,exists,tmdb_id supplied
10778,The Man Who Wasn't There,Joel Coen,The Man Who Wasn't There,2001,"Joel Coen, Ethan Coen",given,exists,tmdb_id supplied
9081,Waking Life,Richard Linklater,Waking Life,2001,Richard Linklater,given,exists,tmdb_id supplied
4973,Under the Sand,Francois Ozon,Under the Sand,2001,François Ozon,given,exists,tmdb_id supplied
4816,Ghost Dog: The Way of the Samurai,Jim Jarmusch,Ghost Dog: The Way of the Samurai,1999,Jim Jarmusch,given,exists,tmdb_id supplied
10388,The Limey,Steven Soderbergh,The Limey,1999,Steven Soderbergh,given,exists,tmdb_id supplied
404,The Straight Story,David Lynch,The Straight Story,1999,David Lynch,given,exists,tmdb_id supplied
1946,eXistenZ,David Cronenberg,eXistenZ,1999,David Cronenberg,given,exists,tmdb_id supplied
473,Pi,Darren Aronofsky,Pi,1998,Darren Aronofsky,given,exists,tmdb_id supplied
1808,Velvet Goldmine,Todd Haynes,Velvet Goldmine,1998,Todd Haynes,given,exists,tmdb_id supplied
13685,Bottle Rocket,Wes Anderson,Bottle Rocket,1996,Wes Anderson,given,exists,tmdb_id supplied
15283,Pom Poko,Isao Takahata,Pom Poko,1994,Isao Takahata,given,exists,tmdb_id supplied
11655,Cronos,Guillermo del Toro,Cronos,1993,Guillermo del Toro,given,exists,tmdb_id supplied
1923,Twin Peaks: Fire Walk with Me,David Lynch,Twin Peaks: Fire Walk with Me,1992,David Lynch,given,exists,tmdb_id supplied
1713,Jungle Fever,Spike Lee,Jungle Fever,1991,Spike Lee,given,exists,tmdb_id supplied
339,Night on Earth,Jim Jarmusch,Night on Earth,1991,Jim Jarmusch,given,exists,tmdb_id supplied
41823,Mo' Better Blues,Spike Lee,Mo' Better Blues,1990,Spike Lee,given,exists,tmdb_id supplied
14022,Slacker,Richard Linklater,Slacker,1990,Richard Linklater,given,exists,tmdb_id supplied
483,Wild at Heart,David Lynch,Wild at Heart,1990,David Lynch,given,exists,tmdb_id supplied
476,Drugstore Cowboy,Gus Van Sant,Drugstore Cowboy,1989,Gus Van Sant,given,exists,tmdb_id supplied
11305,Mystery Train,Jim Jarmusch,Mystery Train,1989,Jim Jarmusch,given,exists,tmdb_id supplied
1412,"Sex, Lies, and Videotape",Steven Soderbergh,"sex, lies, and videotape",1989,Steven Soderbergh,given,exists,tmdb_id supplied
10110,Empire of the Sun,Steven Spielberg,Empire of the Sun,1987,Steven Spielberg,given,exists,tmdb_id supplied
11471,A Better Tomorrow,John Woo,A Better Tomorrow,1986,John Woo,given,exists,tmdb_id supplied
1554,Down by Law,Jim Jarmusch,Down by Law,1986,Jim Jarmusch,given,exists,tmdb_id supplied
27995,She's Gotta Have It,Spike Lee,She's Gotta Have It,1986,Spike Lee,given,exists,tmdb_id supplied
873,The Color Purple,Steven Spielberg,The Color Purple,1985,Steven Spielberg,given,exists,tmdb_id supplied
389015,"I, Tonya",Craig Gillespie,"I, Tonya",2017,Craig Gillespie,given,exists,tmdb_id supplied
371638,The Disaster Artist,James Franco,The Disaster Artist,2017,James Franco,given,exists,tmdb_id supplied
395834,Wind River,Taylor Sheridan,Wind River,2017,Taylor Sheridan,given,exists,tmdb_id supplied
324786,Hacksaw Ridge,Mel Gibson,Hacksaw Ridge,2016,Mel Gibson,given,exists,tmdb_id supplied
315011,Shin Godzilla,Hideaki Anno,Shin Godzilla,2016,"Shinji Higuchi, Hideaki Anno",given,exists,tmdb_id supplied
259693,The Conjuring 2,James Wan,The Conjuring 2,2016,James Wan,given,exists,tmdb_id supplied
312221,Creed,Ryan Coogler,Creed,2015,Ryan Coogler,given,exists,tmdb_id supplied
315465,The Boy and the Beast,Mamoru Hosoda,The Boy and the Beast,2015,Mamoru Hosoda,given,exists,tmdb_id supplied
346646,Veteran,Ryoo Seung-wan,Veteran,2015,Ryoo Seung-wan,given,exists,tmdb_id supplied
190859,American Sniper,Clint Eastwood,American Sniper,2014,Clint Eastwood,given,exists,tmdb_id supplied
137113,Edge of Tomorrow,Doug Liman,Edge of Tomorrow,2014,Doug Liman,given,exists,tmdb_id supplied
297222,PK,Rajkumar Hirani,PK,2014,Rajkumar Hirani,given,exists,tmdb_id supplied
205596,The Imitation Game,Morten Tyldum,The Imitation Game,2014,Morten Tyldum,given,exists,tmdb_id supplied
68721,Iron Man 3,Shane Black,Iron Man 3,2013,Shane Black,given,exists,tmdb_id supplied
64688,21 Jump Street,Phil Lord,21 Jump Street,2012,"Phil Lord, Christopher Miller",given,exists,tmdb_id supplied
68734,Argo,Ben Affleck,Argo,2012,Ben Affleck,given,exists,tmdb_id supplied
82507,Sinister,Scott Derrickson,Sinister,2012,Scott Derrickson,given,exists,tmdb_id supplied
84892,The Perks of Being a Wallflower,Stephen Chbosky,The Perks of Being a Wallflower,2012,Stephen Chbosky,given,exists,tmdb_id supplied
83389,From Up on Poppy Hill,Goro Miyazaki,From Up on Poppy Hill,2011,Goro Miyazaki,given,exists,tmdb_id supplied
45612,Source Code,Duncan Jones,Source Code,2011,Duncan Jones,given,exists,tmdb_id supplied
12444,Harry Potter and the Deathly Hallows: Part 1,David Yates,Harry Potter and the Deathly Hallows: Part 1,2010,David Yates,given,exists,tmdb_id supplied
49018,Insidious,James Wan,Insidious,2011,James Wan,given,exists,tmdb_id supplied
45269,The King's Speech,Tom Hooper,The King's Speech,2010,Tom Hooper,given,exists,tmdb_id supplied
